CRN,Course Name,Instructor,Subject,Course Number,Question,Review
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,"Sometimes the course is way too informative and it's a little bit overwhelming. Also, sometimes the concept is way too deep and I cannot really understand and easily lost. I hope the learning curve can be"
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,N/A
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,The only thing I feel like is that there's too much materials but too little time for the course. It would have been better if we can become more specialized in some areas.
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,N/A
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,"I feel like this class covered too much, which makes me feel like I have a surface-level understanding of these concepts. It would be helpful to maybe divide lectures into portions where topics are broken"
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,Maybe give more time to complete projects..haha.
21104,,"Guerra Gomez, John Alexis",CS,5610,What could the instructor do to make this course better?,Requirements and deadlines of assignments are not clear enough.
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Very inclusive in all aspects, probably the professor that cares about inclusivity the most so far I have seen"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"He is very friendly, but I kind of hope the assignments are not so infrequent but big (we pretty much just have 4 massive projects and almost nothing else). I hope we had more lightweight projects and less"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,everything is good
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Loved the attitude! I liked coming to class.
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Overall well, appreciated him mentioning he was learning Chinese"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Show more cases related to the web development.
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The professor use the lottry and tweet to encourage student to preview all the material before class to have better overview for the knowledge points.
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Professor John is very supportive. Some improvements could be that some rubrics may not be very clear to understand when we have the project. Teamwork does not achieve the goal of learning
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"While class was helpful, sometimes it felt like the projects had nothing to do with what we had covered so far. Connecting to Mongo and implementing CRUD was taught after that project was due. Same with"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Sometimes, the class can be quite stressful for introverted individuals like myself."
21104,,"Guerra Gomez, John Alexis",CS,5610,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Live coding is very helpful to me because this course is all about getting to work,"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,N/A 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,Canvas was very helpful in storing all the lecture recordings and showing assignment instructions for me 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,very good 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,The course environment was great. I was always able to talk to peers and TA when I had question about a topic or project. 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,"Overall the instructor is very knowledgeable and engaging, some of the online organization is a little scattered and ambiguous (some materials in his personal website, some in Canvas..., or no specific dates"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,Feels good about the course! I hope more case study could be included in this course. 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,The course materials prepared by the professor for the web development course were exceptional in terms of both quality and relevance. Each module was meticulously designed with a clear focus on
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,There is no online course materials 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,I am not a fan of the lottery thing but it did help me concentration sometimes. 
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,"This class was a like a rollercoaster ride in itself. If you really want to learn ins and out of web development, Professor John's class is a great start. It challenges you to learn more things which are used in the"
21104,,"Guerra Gomez, John Alexis",CS,5610,Please comment on your experience of the online course environment in the open-ended text box.,I like the use of Slack 
